,Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,MA_20,MA_50
5614,2017-11-28,TATAMOTORS,419.8,422.25,414.5,415.95,421.4,6217480,2602128698,418.52,64747,-1.293308021,428.065,423.841
5615,2017-11-29,TATAMOTORS,415.9,419.45,412.05,413.95,415.95,4327453,1802794179,416.59,61144,-0.4808270225,427.0175,423.647
5616,2017-11-30,TATAMOTORS,410.4,412.25,402.25,404.15,413.95,25646262,10419723812,406.29,162012,-2.367435681,424.84,423.434
5617,2017-12-01,TATAMOTORS,407.9,410.25,396.5,398.9,404.15,7959197,3221017928,404.69,80578,-1.29902264,421.64,423.139
5618,2017-12-04,TATAMOTORS,405.8,411.25,401.7,403.65,398.9,10043491,4079619833,406.2,89263,1.19077463,419.23,422.976
5619,2017-12-05,TATAMOTORS,404.55,405.5,396.55,402.25,403.65,7144542,2859702637,400.26,70281,-0.3468351294,417.4325,422.857
5620,2017-12-06,TATAMOTORS,400.2,404,395,397.05,402.25,5573968,2220338768,398.34,58474,-1.292728403,415.2775,422.573
5621,2017-12-07,TATAMOTORS,398,405.3,397.15,402,397.05,7998863,3213292703,401.72,78444,1.246694371,414.25,422.515
5622,2017-12-08,TATAMOTORS,406,413.75,406,411.15,402,12288946,5042895343,410.36,131596,2.276119403,413.9025,422.71
5623,2017-12-11,TATAMOTORS,412,415.2,409.05,410.15,411.15,5066242,2085491660,411.64,59510,-0.2432202359,413.695,422.883
5624,2017-12-12,TATAMOTORS,411.55,415.5,405.95,406.85,410.15,6151197,2523783415,410.29,57765,-0.8045836889,413.605,422.7
5625,2017-12-13,TATAMOTORS,407,409.85,400,401.95,406.85,5140689,2083567516,405.31,60080,-1.204375077,413.03,422.268
5626,2017-12-14,TATAMOTORS,404,404.55,398.2,402.4,401.95,4674026,1875178932,401.19,58027,0.1119542232,412.06,421.85
5627,2017-12-15,TATAMOTORS,406.5,409,404.2,405.1,402.4,5614113,2278831062,405.91,79270,0.6709741551,411.225,421.455
5628,2017-12-18,TATAMOTORS,399,409.9,389.3,405.8,405.1,5356208,2164199485,404.05,56161,0.1727968403,410.365,421.059
5629,2017-12-19,TATAMOTORS,407.35,421.7,407.35,420.1,405.8,9686883,4021422112,415.14,118625,3.523903401,410.1575,420.989
5630,2017-12-20,TATAMOTORS,421.95,427.75,419.25,422.6,420.1,11191127,4749799735,424.43,143094,0.5950964056,409.8575,421.131
5631,2017-12-21,TATAMOTORS,424,426.05,419.55,420.8,422.6,4885225,2061605756,422.01,54454,-0.42593469,409.585,421.144
5632,2017-12-22,TATAMOTORS,422.05,426.4,420.9,422,420.8,5345261,2264692733,423.68,62188,0.2851711027,409.41,421.088
5633,2017-12-26,TATAMOTORS,422,425.15,421.15,424.2,422,3700655,1566613536,423.33,43634,0.5213270142,409.55,420.831
5634,2017-12-27,TATAMOTORS,423.5,428.45,420.3,422.45,424.2,3673355,1561203790,425.01,42770,-0.4125412541,409.875,420.634
5604,2017-12-27,TATAMOTORS,423.5,428.45,420.3,422.45,424.2,3673355,1561203790,425.01,42770,-0.4125412541,410.3,420.419
5605,2017-12-28,TATAMOTORS,423.5,423.7,416,418.6,422.45,5018893,2106980564,419.81,37930,-0.9113504557,411.0225,420.252
5606,2017-12-29,TATAMOTORS,418,433.45,417.15,431.85,418.6,8640908,3692596132,427.34,83507,3.165312948,412.67,420.434
6080,2018-01-01,TATAMOTORS,430.95,436.4,422.25,424.45,431.85,6807536,2930582408,430.49,58464,-1.713557948,413.71,420.602
6081,2018-01-02,TATAMOTORS,428.85,440.85,422,439.3,424.45,15331261,6644793062,433.41,139880,3.498645306,415.5625,420.949
6082,2018-01-03,TATAMOTORS,440.4,441.4,431.95,433.9,439.3,9794953,4261434557,435.06,89076,-1.229228318,417.405,421.239
6083,2018-01-04,TATAMOTORS,430,433.3,425.75,429.95,433.9,8395377,3606286651,429.56,79502,-0.9103480065,418.8025,421.24
6084,2018-01-05,TATAMOTORS,431.25,436.35,429.8,431.6,429.95,7021611,3039780583,432.92,69031,0.3837655541,419.825,421.141
6085,2018-01-08,TATAMOTORS,432,436.2,431.65,433.55,431.6,4635214,2011329512,433.92,52542,0.4518072289,420.995,421.244
6086,2018-01-09,TATAMOTORS,434.25,443.5,433,437.55,433.55,12629045,5543644040,438.96,145372,0.9226156153,422.53,421.24
6087,2018-01-10,TATAMOTORS,438,439.3,431.3,433.3,437.55,4702579,2044492977,434.76,44185,-0.9713175637,424.0975,421.208
6088,2018-01-11,TATAMOTORS,433.5,437.6,432.9,434.75,433.3,4565005,1988689448,435.64,54034,0.3346411262,425.715,420.949
6089,2018-01-12,TATAMOTORS,437,441.45,432.1,437.1,434.75,7408870,3238108898,437.06,77270,0.5405405405,427.315,420.433
6090,2018-01-15,TATAMOTORS,438.05,440.05,431.05,432.35,437.1,4042775,1760480296,435.46,49934,-1.086707847,428.6425,420.043
6091,2018-01-16,TATAMOTORS,433,435.2,419.5,421.9,432.35,5623745,2389913459,424.97,62106,-2.417023245,428.7325,419.717
6092,2018-01-17,TATAMOTORS,422.05,424.5,410.1,422.95,421.9,10204447,4258963217,417.36,97965,0.2488741408,428.75,419.373
6093,2018-01-18,TATAMOTORS,424,428.3,414.45,418.95,422.95,9579830,4042359200,421.97,82077,-0.9457382669,428.6575,419.301
6094,2018-01-19,TATAMOTORS,415.2,421.95,415.05,418.05,418.95,3894062,1626829817,417.77,45961,-0.2148227712,428.46,419.3
6095,2018-01-22,TATAMOTORS,419.05,424.4,418.45,421.9,418.05,4643782,1959053962,421.87,62493,0.920942471,428.345,419.452
6096,2018-01-23,TATAMOTORS,422.8,422.8,414.75,418,421.9,6185011,2587139199,418.29,89579,-0.9243896658,428.1225,419.639
6097,2018-01-24,TATAMOTORS,416,416.25,402.65,403.6,418,10789570,4398130026,407.63,141190,-3.444976077,427.18,419.442
6098,2018-01-25,TATAMOTORS,403.45,407.65,398,400.3,403.6,16312167,6556027396,401.91,110636,-0.8176412289,426.265,419.012
6099,2018-01-29,TATAMOTORS,402.5,405.9,398.1,399.25,400.3,5789602,2330020245,402.45,70351,-0.2623032725,424.635,418.561
6100,2018-01-30,TATAMOTORS,400,402.3,395,395.85,399.25,6963005,2775480641,398.6,88413,-0.8515967439,423.205,418.018
6101,2018-01-31,TATAMOTORS,395.5,400.95,395.25,399.5,395.85,5111454,2037227074,398.56,65628,0.9220664393,421.215,417.523
6102,2018-02-01,TATAMOTORS,399.9,403.8,390.55,393.65,399.5,7259426,2890906969,398.23,72213,-1.464330413,419.2025,416.824
6103,2018-02-02,TATAMOTORS,392,397.4,381.3,383.75,393.65,10070356,3912636188,388.53,112517,-2.514924425,416.8925,415.974
6104,2018-02-05,TATAMOTORS,381,398,380,395.8,383.75,9876017,3873063195,392.17,118669,3.140065147,415.1025,415.38
6105,2018-02-06,TATAMOTORS,363,379.85,356.5,375.45,395.8,25294860,9393402167,371.36,253993,-5.141485599,412.1975,414.461
6106,2018-02-07,TATAMOTORS,380.4,385.4,375.2,377.8,375.45,12706795,4837513603,380.7,124643,0.625915568,409.21,413.698
6107,2018-02-08,TATAMOTORS,379.9,380,372.2,374.85,377.8,12452396,4681288947,375.93,127386,-0.7808364214,406.2875,412.916
6108,2018-02-09,TATAMOTORS,369.9,373.2,368,368.75,374.85,8816777,3263053462,370.1,141909,-1.627317594,402.9875,412.208
6053,2018-02-12,TATAMOTORS,373.4,376.2,370.2,371.8,368.75,6002369,2237411372,372.75,63325,0.8271186441,399.7225,411.666
6054,2018-02-14,TATAMOTORS,372.9,382.3,370.6,376.85,371.8,9623436,3620203222,376.19,118765,1.358257127,396.9475,411.13
6055,2018-02-15,TATAMOTORS,379.8,382.2,373.1,375.8,376.85,10225880,3876188479,379.06,90362,-0.2786254478,394.6425,410.601
6056,2018-02-16,TATAMOTORS,378,379.4,367.6,370.75,375.8,8545282,3185239737,372.75,73419,-1.343799894,392.0325,410.075
6057,2018-02-19,TATAMOTORS,373.7,374.7,362.8,368.75,370.75,5658765,2084466061,368.36,57354,-0.5394470668,389.5225,409.41
6058,2018-02-20,TATAMOTORS,370.35,370.9,366.5,369.3,368.75,3972114,1465194017,368.87,56127,0.1491525424,387.085,408.573
6059,2018-02-21,TATAMOTORS,372.5,372.5,362.85,364.45,369.3,8640166,3155737968,365.24,101084,-1.313295424,384.2125,407.659
6060,2018-02-22,TATAMOTORS,363,363,357.5,358.5,364.45,10870704,3907171384,359.42,77743,-1.632597064,381.2375,406.692
6061,2018-02-23,TATAMOTORS,360.1,364.6,358.75,360.2,358.5,6751064,2440580127,361.51,64044,0.4741980474,379.0675,405.857
6062,2018-02-26,TATAMOTORS,362,373.5,362,372.05,360.2,10576794,3917479403,370.38,106827,3.289838978,377.655,405.25
6063,2018-02-27,TATAMOTORS,375,376.6,370.35,372.55,372.05,6156672,2295873628,372.91,63985,0.1343905389,376.32,404.599
6064,2018-02-28,TATAMOTORS,370,373.65,367.15,369.9,372.55,8009429,2967333393,370.48,88145,-0.7113139176,375.0225,403.881
6065,2018-03-01,TATAMOTORS,369.75,376.3,369.05,370.75,369.9,6991806,2608660988,373.1,78996,0.2297918356,373.585,402.894
6066,2018-03-05,TATAMOTORS,368.75,368.75,350.1,352.05,370.75,14665325,5222483012,356.11,128205,-5.043830074,371.505,401.483
6067,2018-03-06,TATAMOTORS,355.15,357.95,345,346.5,352.05,8876632,3125771666,352.13,127268,-1.576480614,369.6425,399.997
6068,2018-03-07,TATAMOTORS,345,355.3,343.25,347.8,346.5,15599393,5458998930,349.95,131424,0.3751803752,367.2425,398.513
6069,2018-03-08,TATAMOTORS,350.8,351.9,341.05,345.15,347.8,7674221,2647560295,344.99,92335,-0.7619321449,365.7275,396.932
6070,2018-03-09,TATAMOTORS,345.55,348.7,340.15,341.5,345.15,5519224,1900303318,344.31,79391,-1.057511227,363.9125,395.313
6071,2018-03-12,TATAMOTORS,345,353.8,340.35,352.6,341.5,8238960,2859052951,347.02,86481,3.250366032,362.8,393.916
6072,2018-03-13,TATAMOTORS,352.6,356.45,350,353.15,352.6,6184241,2187600761,353.74,79499,0.155984118,362.02,392.607
6073,2018-03-14,TATAMOTORS,351,354.9,349.6,354.05,353.15,3820313,1345056807,352.08,43291,0.2548492142,361.1325,391.051
6074,2018-03-15,TATAMOTORS,354.05,358.4,351.1,353.1,354.05,4331145,1533692130,354.11,57848,-0.2683236831,359.945,389.624
6075,2018-03-16,TATAMOTORS,352.05,352.6,338.4,339.75,353.1,14205582,4866987581,342.61,120580,-3.780798641,358.1425,387.633
6076,2018-03-19,TATAMOTORS,341.2,342.1,332.55,335.7,339.75,9391347,3162255453,336.72,119660,-1.19205298,356.39,385.669
6077,2018-03-20,TATAMOTORS,335.5,340.4,333.55,338.8,335.7,5080453,1717516589,338.06,73027,0.9234435508,354.8925,383.846
6078,2018-03-21,TATAMOTORS,339.9,342.25,332.25,333.85,338.8,6812442,2293260147,336.63,67296,-1.461038961,353.12,381.891
6027,2018-03-22,TATAMOTORS,338.5,340.25,334.8,338.2,333.85,9255091,3128260792,338,60124,1.30298038,351.8075,379.984
6079,2018-03-22,TATAMOTORS,338.5,340.25,334.8,338.2,333.85,9255091,3128260792,338,60124,1.30298038,350.7925,377.997
6028,2018-03-23,TATAMOTORS,330,334.8,329.6,330.85,338.2,8578297,2846411466,331.82,80119,-2.173270254,349.325,375.948
6029,2018-03-26,TATAMOTORS,328.8,333.9,324.3,332.35,330.85,8907023,2928190067,328.75,107091,0.4533776636,347.34,373.9
6030,2018-03-27,TATAMOTORS,333.95,335.8,330.1,331.15,332.35,6822448,2270576640,332.81,91016,-0.3610651422,345.27,371.781
6031,2018-03-28,TATAMOTORS,331.5,333.65,325.2,326.85,331.15,10975624,3615965434,329.45,91171,-1.298505209,343.1175,369.671
6032,2018-04-02,TATAMOTORS,335,340.8,332.7,339.15,326.85,9874486,3321929388,336.42,87501,3.763194126,341.5375,368.016
6033,2018-04-03,TATAMOTORS,338.4,344.5,337.15,343.1,339.15,6989584,2391198986,342.11,81593,1.164676397,341.09,366.419
6034,2018-04-04,TATAMOTORS,346.8,363.7,346.25,355.6,343.1,27157199,9730031286,358.29,243264,3.643252696,341.545,365.152
6035,2018-04-05,TATAMOTORS,362.6,372.35,359.8,362.2,355.6,28886070,10598314945,366.9,169067,1.856017998,342.265,364.035
6036,2018-04-06,TATAMOTORS,362,368.35,356.45,364.1,362.2,13297051,4828723402,363.14,109844,0.5245720596,343.2125,362.879
6037,2018-04-09,TATAMOTORS,361.9,368.6,357,358.3,364.1,9555113,3452254847,361.3,87454,-1.592968965,344.0525,361.685
6038,2018-04-10,TATAMOTORS,360.5,362.35,351.5,353.25,358.3,8201215,2912843630,355.17,85954,-1.409433436,344.085,360.678
6039,2018-04-11,TATAMOTORS,355,357.15,350.5,355.8,353.25,5622957,1990601953,354.01,53355,0.7218683652,344.2175,359.788
6040,2018-04-12,TATAMOTORS,358,364.4,357,358.4,355.8,13145938,4732716743,360.01,89462,0.730747611,344.435,358.971
6041,2018-04-13,TATAMOTORS,357.9,361,354.4,357.05,358.4,5935628,2120770159,357.29,61727,-0.3766741071,344.6325,358.195
6042,2018-04-16,TATAMOTORS,350.8,352.8,337.55,339.15,357.05,19157051,6558671675,342.36,213724,-5.013303459,344.6025,356.988
6043,2018-04-17,TATAMOTORS,342.3,344.2,332.6,336.45,339.15,14241074,4805990322,337.47,149758,-0.7961079169,344.64,355.844
6044,2018-04-18,TATAMOTORS,338.2,339.75,333.4,334.8,336.45,6699271,2256371368,336.81,64651,-0.4904146233,344.44,354.865
6045,2018-04-19,TATAMOTORS,336.5,337,332.5,334.25,334.8,7087115,2371129886,334.57,78546,-0.1642771804,344.46,353.634
6046,2018-04-20,TATAMOTORS,335.95,343.25,334.6,336,334.25,11908652,4035086525,338.84,110315,0.5235602094,344.35,352.845
6047,2018-04-23,TATAMOTORS,335.95,339.5,333,334.05,336,8056732,2707028957,336,83673,-0.5803571429,344.1425,351.97
6048,2018-04-24,TATAMOTORS,334.8,335,330.6,331.55,334.05,9210931,3064855395,332.74,103937,-0.7483909594,344.1775,351.104
6049,2018-04-25,TATAMOTORS,330.8,334,327.75,328.6,331.55,6306039,2083229494,330.35,71066,-0.8897602172,343.99,350.301
6050,2018-04-26,TATAMOTORS,329.9,335.95,326,330.25,328.6,16647689,5512814536,331.15,131634,0.5021302495,343.945,349.47
6051,2018-04-27,TATAMOTORS,333,337.65,331.05,336.9,330.25,8804236,2945138109,334.51,105006,2.013626041,344.4475,348.671
6052,2018-04-30,TATAMOTORS,338.5,342.75,337.25,340.4,336.9,5937740,2020599582,340.3,64783,1.038883942,344.51,347.963
5999,2018-05-02,TATAMOTORS,349.2,351.65,335,336.05,340.4,16022148,5493449826,342.87,143225,-1.277908343,344.1575,347.269
6000,2018-05-03,TATAMOTORS,335.5,335.9,329.15,333.5,336.05,6870513,2280991176,332,105823,-0.7588156524,343.0525,346.564
6001,2018-05-04,TATAMOTORS,333.75,337.3,329.5,334.4,333.5,6660062,2218898653,333.16,77016,0.2698650675,341.6625,345.866
6002,2018-05-07,TATAMOTORS,337.85,337.85,333.7,335.15,334.4,3888627,1304136922,335.37,92157,0.2242822967,340.215,345.28
6003,2018-05-08,TATAMOTORS,336.3,336.6,330.25,332.15,335.15,8114997,2695475429,332.16,156582,-0.8951215873,338.9075,344.753
6004,2018-05-09,TATAMOTORS,331,347.25,331,341.95,332.15,19019847,6499118350,341.7,164649,2.950474183,338.3425,344.388
6005,2018-05-10,TATAMOTORS,343.75,343.75,332.75,333.6,341.95,11158000,3756879889,336.7,124964,-2.441877467,337.2325,343.619
6006,2018-05-11,TATAMOTORS,334,334,330,330.8,333.6,7365579,2443008110,331.68,75917,-0.8393285372,335.8525,342.784
6007,2018-05-14,TATAMOTORS,333,333,323,323.6,330.8,8312976,2707509904,325.7,98756,-2.176541717,334.18,341.858
6008,2018-05-15,TATAMOTORS,324,324.05,305.7,310.1,323.6,15323964,4826923268,314.99,203938,-4.171817058,332.7275,340.645
6009,2018-05-16,TATAMOTORS,309.95,315.75,306.7,310.25,310.1,12051269,3750397571,311.2,123384,0.04837149307,331.4175,339.809
6010,2018-05-17,TATAMOTORS,313.1,319.5,309.3,314.9,310.25,10214660,3220138720,315.25,97633,1.498791297,330.4225,339.177
6011,2018-05-18,TATAMOTORS,314.75,315,303.5,304.6,314.9,11688577,3589633648,307.11,155665,-3.270879644,328.94,338.313
6012,2018-05-21,TATAMOTORS,304.75,307.2,294.7,295.9,304.6,11549490,3455695179,299.21,139373,-2.856204859,326.935,337.328
6013,2018-05-22,TATAMOTORS,296.55,312.5,296.55,307.7,295.9,17199292,5245649679,304.99,167034,3.987833728,325.6175,336.652
6014,2018-05-23,TATAMOTORS,311.1,317.25,305.4,309.45,307.7,17698475,5526128618,312.24,150970,0.5687357816,324.5125,335.789
6015,2018-05-24,TATAMOTORS,300,307.65,284.1,288.65,309.45,46104103,13432474748,291.35,415816,-6.721602844,322.515,334.499
6016,2018-05-25,TATAMOTORS,290.4,297.45,286.25,294.15,288.65,19240172,5642088163,293.25,184209,1.905421791,320.71,333.301
6017,2018-05-28,TATAMOTORS,293.75,299.9,290.3,296.3,294.15,8516862,2526172398,296.61,90018,0.7309195988,318.68,332.165
6018,2018-05-29,TATAMOTORS,296.8,300,293,294.65,296.3,9816561,2922852439,297.75,115806,-0.5568680391,316.3925,331.263
6019,2018-05-30,TATAMOTORS,289.95,292.25,286.15,288.9,294.65,11649429,3377302350,289.91,122918,-1.951467843,314.035,330.327
6020,2018-05-31,TATAMOTORS,289.95,290.85,281.6,282.5,288.9,28771987,8174041459,284.1,177873,-2.215299412,311.485,329.201
6021,2018-06-01,TATAMOTORS,284.5,290.35,283.05,287.2,282.5,15840810,4558479297,287.77,129864,1.663716814,309.125,328.268
6022,2018-06-04,TATAMOTORS,292.5,293.85,286,286.65,287.2,10835487,3137265392,289.54,136883,-0.1915041783,306.7,327.237
6023,2018-06-05,TATAMOTORS,286.65,288.25,283.6,284.95,286.65,7456195,2127605687,285.35,89481,-0.5930577359,304.34,326.172
6024,2018-06-06,TATAMOTORS,286.85,296.9,285.25,295.65,284.95,19754001,5769325692,292.06,155901,3.755044745,302.025,325.468
6025,2018-06-07,TATAMOTORS,296.3,306.9,295.25,305.4,295.65,22839023,6881007435,301.28,171241,3.297818366,300.615,324.929
6026,2018-06-08,TATAMOTORS,305.7,315.55,302.4,309.95,305.4,27249374,8483616458,311.33,195602,1.489849378,299.5725,324.505
5969,2018-06-11,TATAMOTORS,310.9,313.9,306.65,309.75,309.95,14650133,4554737622,310.9,151835,-0.06452653654,298.88,324.163
5970,2018-06-12,TATAMOTORS,310.95,313.65,307.2,307.8,309.75,7932388,2463106957,310.51,74689,-0.6295399516,298.765,323.536
5971,2018-06-13,TATAMOTORS,309.2,311.25,307,308.4,307.8,7280886,2252073345,309.31,78861,0.1949317739,298.6725,322.842
5972,2018-06-14,TATAMOTORS,308.5,309.6,303.8,305.9,308.4,6532693,1997417558,305.76,80887,-0.8106355383,298.2225,321.848
5973,2018-06-15,TATAMOTORS,305.75,307.65,300.55,302.95,305.9,8224497,2500027887,303.97,79750,-0.9643674403,298.14,320.663
5974,2018-06-18,TATAMOTORS,302.9,311,302.1,308.8,302.95,8787098,2705815364,307.93,82374,1.931011718,298.785,319.557
5975,2018-06-19,TATAMOTORS,309.6,312.8,303.3,305.05,308.8,10498362,3229762608,307.64,107623,-1.214378238,298.6525,318.492
5976,2018-06-20,TATAMOTORS,304.9,308.25,304.05,305.6,305.05,6607472,2021618633,305.96,73070,0.1802983118,298.46,317.539
5977,2018-06-21,TATAMOTORS,307.9,308.5,305.5,307,305.6,5085379,1561077345,306.97,71956,0.4581151832,299.3775,316.563
5978,2018-06-22,TATAMOTORS,306.85,308.9,303.2,308,307,6033095,1850658033,306.75,63203,0.325732899,300.07,315.555
5979,2018-06-25,TATAMOTORS,306.3,306.3,287.6,289.4,308,16392183,4839838511,295.25,137622,-6.038961039,299.725,314.202
5980,2018-06-26,TATAMOTORS,288.4,288.4,275.1,276.85,289.4,30728620,8600367040,279.88,278717,-4.336558397,298.835,312.956
5981,2018-06-27,TATAMOTORS,278.5,279.5,270,271.05,276.85,19077416,5239779926,274.66,145982,-2.094997291,297.9425,311.648
5982,2018-06-28,TATAMOTORS,272,272.65,261.85,263.35,271.05,19507165,5207357750,266.95,150587,-2.84080428,296.985,310.219
5983,2018-06-29,TATAMOTORS,265.45,270.5,262.65,269.3,263.35,14765516,3950091911,267.52,145708,2.259350674,296.09,308.92
5984,2018-07-02,TATAMOTORS,276,276.05,265.6,266.7,269.3,16495647,4446697752,269.57,147046,-0.965466023,295.0925,307.534
5985,2018-07-03,TATAMOTORS,269.5,271.5,267.2,269.45,266.7,11484332,3096750524,269.65,89247,1.03112111,294.3175,306.242
5986,2018-07-04,TATAMOTORS,270,271.5,265.65,267.05,269.45,7394858,1981706497,267.98,62376,-0.8907032845,292.8875,304.952
5987,2018-07-05,TATAMOTORS,263.5,263.75,252.55,261.55,267.05,20820454,5401964650,259.45,169287,-2.059539412,290.695,303.611
5988,2018-07-06,TATAMOTORS,262,272.5,261.85,270.85,261.55,19215897,5192507548,270.22,138208,3.555725483,288.74,302.423
5989,2018-07-09,TATAMOTORS,274.6,277,272.05,273.5,270.85,9387556,2579504842,274.78,81141,0.9784013291,286.9275,301.155
5990,2018-07-10,TATAMOTORS,274.9,276.9,272.9,275.45,273.5,6351033,1747787026,275.2,76101,0.7129798903,285.31,299.856
5991,2018-07-11,TATAMOTORS,276.4,276.4,267.1,267.8,275.45,7356582,1988833726,270.35,77867,-2.777273552,283.28,298.491
5992,2018-07-12,TATAMOTORS,269.6,272,265.5,266.1,267.8,8573517,2300276551,268.3,83180,-0.6348020911,281.29,297.143
5993,2018-07-13,TATAMOTORS,267.3,269.4,262.7,263.6,266.1,8352827,2221027465,265.9,76239,-0.9394964299,279.3225,295.727
5994,2018-07-16,TATAMOTORS,260.5,260.8,250.5,252.1,263.6,11067012,2829011066,255.63,104331,-4.362670713,276.4875,294.066
5995,2018-07-17,TATAMOTORS,253,259,252.3,257.95,252.1,6350966,1629354597,256.55,58067,2.320507735,274.1325,292.582
5996,2018-07-18,TATAMOTORS,259.45,259.45,247.3,251.85,257.95,9348644,2361521357,252.61,99282,-2.36479938,271.445,290.78
5997,2018-07-19,TATAMOTORS,254,257.85,251.2,252.5,251.85,9556686,2432557836,254.54,87348,0.258090133,268.72,289.158
5942,2018-07-20,TATAMOTORS,252.7,254,251,253.4,252.5,6422014,1623102951,252.74,47230,0.3564356436,265.99,287.61
5998,2018-07-20,TATAMOTORS,252.7,254,251,253.4,252.5,6422014,1623102951,252.74,47230,0.3564356436,264.19,286.206
5943,2018-07-23,TATAMOTORS,254.95,259.5,251.1,258.75,253.4,8891743,2275145756,255.87,68153,2.111286504,263.285,285.179
5944,2018-07-24,TATAMOTORS,258.75,263.75,257.1,258.8,258.75,9906160,2577677193,260.21,87393,0.0193236715,262.6725,284.15
5945,2018-07-25,TATAMOTORS,260,261.7,256.1,257.85,258.8,6721386,1737416472,258.49,66449,-0.3670788253,262.3975,283.009
5946,2018-07-26,TATAMOTORS,260.1,263,257.5,258.25,257.85,8817721,2292942888,260.04,74857,0.1551289509,261.845,282.082
5947,2018-07-27,TATAMOTORS,259.1,269.7,258.55,268.15,258.25,15275469,4066160566,266.19,112709,3.833494676,261.9175,281.527
5948,2018-07-30,TATAMOTORS,267.75,271.65,266.2,267.5,268.15,7801098,2100075134,269.2,74045,-0.2424016409,261.82,280.723
5949,2018-07-31,TATAMOTORS,268.95,270.45,262.2,264.1,267.5,10026055,2656504311,264.96,89004,-1.271028037,261.6725,279.816
5950,2018-08-01,TATAMOTORS,250,268,250,265.05,264.1,53282545,13856720819,260.06,344274,0.3597122302,261.8475,279.344
5951,2018-08-02,TATAMOTORS,263.45,266.45,258.7,260.85,265.05,17421472,4575085041,262.61,135851,-1.584606678,261.3475,278.678
